created,name,download_count
"2026-06-24T12:27:17Z","changelog.md",970
"2026-06-24T12:27:17Z","quarto-1.10.13-checksums.txt",1003
"2026-06-24T12:27:17Z","quarto-1.10.13-linux-aarch64.rpm",963
"2026-06-24T12:27:17Z","quarto-1.10.13-linux-amd64.deb",1515
"2026-06-24T12:27:17Z","quarto-1.10.13-linux-amd64.tar.gz",1119
"2026-06-24T12:27:17Z","quarto-1.10.13-linux-arm64.deb",975
"2026-06-24T12:27:17Z","quarto-1.10.13-linux-arm64.tar.gz",961
"2026-06-24T12:27:17Z","quarto-1.10.13-linux-x86_64.rpm",959
"2026-06-24T12:27:17Z","quarto-1.10.13-macos.pkg",1027
"2026-06-24T12:27:17Z","quarto-1.10.13-macos.tar.gz",972
"2026-06-24T12:27:17Z","quarto-1.10.13-win.msi",1016
"2026-06-24T12:27:17Z","quarto-1.10.13-win.zip",978
"2026-06-24T12:27:17Z","quarto-1.10.13.tar.gz",958
"2026-06-22T16:51:34Z","changelog.md",281
"2026-06-22T16:51:34Z","quarto-1.10.12-checksums.txt",294
"2026-06-22T16:51:34Z","quarto-1.10.12-linux-aarch64.rpm",276
"2026-06-22T16:51:34Z","quarto-1.10.12-linux-amd64.deb",517
"2026-06-22T16:51:34Z","quarto-1.10.12-linux-amd64.tar.gz",297
"2026-06-22T16:51:34Z","quarto-1.10.12-linux-arm64.deb",277
"2026-06-22T16:51:34Z","quarto-1.10.12-linux-arm64.tar.gz",277
"2026-06-22T16:51:34Z","quarto-1.10.12-linux-x86_64.rpm",274
"2026-06-22T16:51:34Z","quarto-1.10.12-macos.pkg",297
"2026-06-22T16:51:34Z","quarto-1.10.12-macos.tar.gz",275
"2026-06-22T16:51:34Z","quarto-1.10.12-win.msi",291
"2026-06-22T16:51:34Z","quarto-1.10.12-win.zip",286
"2026-06-22T16:51:34Z","quarto-1.10.12.tar.gz",273
"2026-06-10T18:35:36Z","changelog.md",1767
"2026-06-10T18:35:36Z","quarto-1.10.11-checksums.txt",1795
"2026-06-10T18:35:36Z","quarto-1.10.11-linux-aarch64.rpm",1717
"2026-06-10T18:35:36Z","quarto-1.10.11-linux-amd64.deb",3423
"2026-06-10T18:35:36Z","quarto-1.10.11-linux-amd64.tar.gz",1889
"2026-06-10T18:35:36Z","quarto-1.10.11-linux-arm64.deb",1733
"2026-06-10T18:35:36Z","quarto-1.10.11-linux-arm64.tar.gz",1716
"2026-06-10T18:35:36Z","quarto-1.10.11-linux-x86_64.rpm",1717
"2026-06-10T18:35:36Z","quarto-1.10.11-macos.pkg",1791
"2026-06-10T18:35:36Z","quarto-1.10.11-macos.tar.gz",1709
"2026-06-10T18:35:36Z","quarto-1.10.11-win.msi",1777
"2026-06-10T18:35:36Z","quarto-1.10.11-win.zip",1748
"2026-06-10T18:35:36Z","quarto-1.10.11.tar.gz",1708
"2026-06-10T11:58:55Z","changelog.md",44
"2026-06-10T11:58:55Z","quarto-1.10.10-checksums.txt",39
"2026-06-10T11:58:55Z","quarto-1.10.10-linux-aarch64.rpm",37
"2026-06-10T11:58:55Z","quarto-1.10.10-linux-amd64.deb",56
"2026-06-10T11:58:55Z","quarto-1.10.10-linux-amd64.tar.gz",43
"2026-06-10T11:58:55Z","quarto-1.10.10-linux-arm64.deb",37
"2026-06-10T11:58:55Z","quarto-1.10.10-linux-arm64.tar.gz",38
"2026-06-10T11:58:55Z","quarto-1.10.10-linux-x86_64.rpm",37
"2026-06-10T11:58:55Z","quarto-1.10.10-macos.pkg",37
"2026-06-10T11:58:55Z","quarto-1.10.10-macos.tar.gz",37
"2026-06-10T11:58:55Z","quarto-1.10.10-win.msi",38
"2026-06-10T11:58:55Z","quarto-1.10.10-win.zip",40
"2026-06-10T11:58:55Z","quarto-1.10.10.tar.gz",37
"2026-06-08T10:40:42Z","changelog.md",310
"2026-06-08T10:40:42Z","quarto-1.10.9-checksums.txt",314
"2026-06-08T10:40:42Z","quarto-1.10.9-linux-aarch64.rpm",294
"2026-06-08T10:40:42Z","quarto-1.10.9-linux-amd64.deb",455
"2026-06-08T10:40:42Z","quarto-1.10.9-linux-amd64.tar.gz",328
"2026-06-08T10:40:42Z","quarto-1.10.9-linux-arm64.deb",294
"2026-06-08T10:40:42Z","quarto-1.10.9-linux-arm64.tar.gz",295
"2026-06-08T10:40:42Z","quarto-1.10.9-linux-x86_64.rpm",295
"2026-06-08T10:40:42Z","quarto-1.10.9-macos.pkg",302
"2026-06-08T10:40:42Z","quarto-1.10.9-macos.tar.gz",294
"2026-06-08T10:40:42Z","quarto-1.10.9-win.msi",303
"2026-06-08T10:40:42Z","quarto-1.10.9-win.zip",300
"2026-06-08T10:40:42Z","quarto-1.10.9.tar.gz",294
"2026-06-03T19:50:59Z","changelog.md",808
"2026-06-03T19:50:59Z","quarto-1.10.8-checksums.txt",814
"2026-06-03T19:50:59Z","quarto-1.10.8-linux-aarch64.rpm",778
"2026-06-03T19:50:59Z","quarto-1.10.8-linux-amd64.deb",1414
"2026-06-03T19:50:59Z","quarto-1.10.8-linux-amd64.tar.gz",816
"2026-06-03T19:50:59Z","quarto-1.10.8-linux-arm64.deb",781
"2026-06-03T19:50:59Z","quarto-1.10.8-linux-arm64.tar.gz",778
"2026-06-03T19:50:59Z","quarto-1.10.8-linux-x86_64.rpm",780
"2026-06-03T19:50:59Z","quarto-1.10.8-macos.pkg",826
"2026-06-03T19:50:59Z","quarto-1.10.8-macos.tar.gz",784
"2026-06-03T19:50:59Z","quarto-1.10.8-win.msi",801
"2026-06-03T19:50:59Z","quarto-1.10.8-win.zip",798
"2026-06-03T19:50:59Z","quarto-1.10.8.tar.gz",778
"2026-06-01T10:40:12Z","changelog.md",267
"2026-06-01T10:40:12Z","quarto-1.10.7-checksums.txt",276
"2026-06-01T10:40:12Z","quarto-1.10.7-linux-aarch64.rpm",255
"2026-06-01T10:40:12Z","quarto-1.10.7-linux-amd64.deb",584
"2026-06-01T10:40:12Z","quarto-1.10.7-linux-amd64.tar.gz",279
"2026-06-01T10:40:12Z","quarto-1.10.7-linux-arm64.deb",256
"2026-06-01T10:40:12Z","quarto-1.10.7-linux-arm64.tar.gz",257
"2026-06-01T10:40:12Z","quarto-1.10.7-linux-x86_64.rpm",256
"2026-06-01T10:40:12Z","quarto-1.10.7-macos.pkg",287
"2026-06-01T10:40:12Z","quarto-1.10.7-macos.tar.gz",261
"2026-06-01T10:40:12Z","quarto-1.10.7-win.msi",279
"2026-06-01T10:40:12Z","quarto-1.10.7-win.zip",265
"2026-06-01T10:40:12Z","quarto-1.10.7.tar.gz",256
"2026-05-29T16:07:36Z","changelog.md",553
"2026-05-29T16:07:36Z","quarto-1.10.6-checksums.txt",566
"2026-05-29T16:07:36Z","quarto-1.10.6-linux-aarch64.rpm",542
"2026-05-29T16:07:36Z","quarto-1.10.6-linux-amd64.deb",857
"2026-05-29T16:07:36Z","quarto-1.10.6-linux-amd64.tar.gz",609
"2026-05-29T16:07:36Z","quarto-1.10.6-linux-arm64.deb",544
"2026-05-29T16:07:36Z","quarto-1.10.6-linux-arm64.tar.gz",544
"2026-05-29T16:07:36Z","quarto-1.10.6-linux-x86_64.rpm",543
"2026-05-29T16:07:36Z","quarto-1.10.6-macos.pkg",562
"2026-05-29T16:07:36Z","quarto-1.10.6-macos.tar.gz",548
"2026-05-29T16:07:36Z","quarto-1.10.6-win.msi",558
"2026-05-29T16:07:36Z","quarto-1.10.6-win.zip",557
"2026-05-29T16:07:36Z","quarto-1.10.6.tar.gz",541
"2026-05-25T09:44:40Z","changelog.md",5594
"2026-05-25T09:44:40Z","quarto-1.9.38-checksums.txt",5985
"2026-05-25T09:44:40Z","quarto-1.9.38-linux-aarch64.rpm",5497
"2026-05-25T09:44:40Z","quarto-1.9.38-linux-amd64.deb",178652
"2026-05-25T09:44:40Z","quarto-1.9.38-linux-amd64.tar.gz",35464
"2026-05-25T09:44:40Z","quarto-1.9.38-linux-arm64.deb",6708
"2026-05-25T09:44:40Z","quarto-1.9.38-linux-arm64.tar.gz",7934
"2026-05-25T09:44:40Z","quarto-1.9.38-linux-x86_64.rpm",5591
"2026-05-25T09:44:40Z","quarto-1.9.38-macos.pkg",38724
"2026-05-25T09:44:40Z","quarto-1.9.38-macos.tar.gz",7702
"2026-05-25T09:44:40Z","quarto-1.9.38-win.msi",22403
"2026-05-25T09:44:40Z","quarto-1.9.38-win.zip",22870
"2026-05-25T09:44:40Z","quarto-1.9.38.tar.gz",5492
"2026-05-22T11:10:43Z","changelog.md",1254
"2026-05-22T11:10:43Z","quarto-1.10.5-checksums.txt",1284
"2026-05-22T11:10:43Z","quarto-1.10.5-linux-aarch64.rpm",1238
"2026-05-22T11:10:43Z","quarto-1.10.5-linux-amd64.deb",1972
"2026-05-22T11:10:43Z","quarto-1.10.5-linux-amd64.tar.gz",1285
"2026-05-22T11:10:43Z","quarto-1.10.5-linux-arm64.deb",1241
"2026-05-22T11:10:43Z","quarto-1.10.5-linux-arm64.tar.gz",1238
"2026-05-22T11:10:43Z","quarto-1.10.5-linux-x86_64.rpm",1235
"2026-05-22T11:10:43Z","quarto-1.10.5-macos.pkg",1282
"2026-05-22T11:10:43Z","quarto-1.10.5-macos.tar.gz",1239
"2026-05-22T11:10:43Z","quarto-1.10.5-win.msi",1273
"2026-05-22T11:10:43Z","quarto-1.10.5-win.zip",1258
"2026-05-22T11:10:43Z","quarto-1.10.5.tar.gz",1233
"2026-05-22T09:03:26Z","changelog.md",18
"2026-05-22T09:03:26Z","quarto-1.10.4-checksums.txt",14
"2026-05-22T09:03:26Z","quarto-1.10.4-linux-aarch64.rpm",12
"2026-05-22T09:03:26Z","quarto-1.10.4-linux-amd64.deb",23
"2026-05-22T09:03:26Z","quarto-1.10.4-linux-amd64.tar.gz",16
"2026-05-22T09:03:26Z","quarto-1.10.4-linux-arm64.deb",12
"2026-05-22T09:03:26Z","quarto-1.10.4-linux-arm64.tar.gz",13
"2026-05-22T09:03:26Z","quarto-1.10.4-linux-x86_64.rpm",12
"2026-05-22T09:03:26Z","quarto-1.10.4-macos.pkg",12
"2026-05-22T09:03:26Z","quarto-1.10.4-macos.tar.gz",12
"2026-05-22T09:03:26Z","quarto-1.10.4-win.msi",12
"2026-05-22T09:03:26Z","quarto-1.10.4-win.zip",12
"2026-05-22T09:03:26Z","quarto-1.10.4.tar.gz",12
"2026-04-10T09:13:33Z","changelog.md",8713
"2026-04-10T09:13:33Z","quarto-1.10.3-checksums.txt",8859
"2026-04-10T09:13:33Z","quarto-1.10.3-linux-aarch64.rpm",8599
"2026-04-10T09:13:33Z","quarto-1.10.3-linux-amd64.deb",15033
"2026-04-10T09:13:33Z","quarto-1.10.3-linux-amd64.tar.gz",8995
"2026-04-10T09:13:33Z","quarto-1.10.3-linux-arm64.deb",8910
"2026-04-10T09:13:33Z","quarto-1.10.3-linux-arm64.tar.gz",8606
"2026-04-10T09:13:33Z","quarto-1.10.3-linux-x86_64.rpm",8689
"2026-04-10T09:13:33Z","quarto-1.10.3-macos.pkg",8839
"2026-04-10T09:13:33Z","quarto-1.10.3-macos.tar.gz",8604
"2026-04-10T09:13:33Z","quarto-1.10.3-win.msi",8746
"2026-04-10T09:13:33Z","quarto-1.10.3-win.zip",8747
"2026-04-10T09:13:33Z","quarto-1.10.3.tar.gz",8564
"2026-04-09T11:02:06Z","changelog.md",209
"2026-04-09T11:02:06Z","quarto-1.10.2-checksums.txt",201
"2026-04-09T11:02:06Z","quarto-1.10.2-linux-aarch64.rpm",191
"2026-04-09T11:02:06Z","quarto-1.10.2-linux-amd64.deb",384
"2026-04-09T11:02:06Z","quarto-1.10.2-linux-amd64.tar.gz",213
"2026-04-09T11:02:06Z","quarto-1.10.2-linux-arm64.deb",193
"2026-04-09T11:02:06Z","quarto-1.10.2-linux-arm64.tar.gz",193
"2026-04-09T11:02:06Z","quarto-1.10.2-linux-x86_64.rpm",193
"2026-04-09T11:02:06Z","quarto-1.10.2-macos.pkg",208
"2026-04-09T11:02:06Z","quarto-1.10.2-macos.tar.gz",194
"2026-04-09T11:02:06Z","quarto-1.10.2-win.msi",203
"2026-04-09T11:02:06Z","quarto-1.10.2-win.zip",198
"2026-04-09T11:02:06Z","quarto-1.10.2.tar.gz",193
"2026-04-09T09:56:05Z","changelog.md",9686
"2026-04-09T09:56:05Z","quarto-1.9.37-checksums.txt",10196
"2026-04-09T09:56:05Z","quarto-1.9.37-linux-aarch64.rpm",9533
"2026-04-09T09:56:05Z","quarto-1.9.37-linux-amd64.deb",238559
"2026-04-09T09:56:05Z","quarto-1.9.37-linux-amd64.tar.gz",41381
"2026-04-09T09:56:05Z","quarto-1.9.37-linux-arm64.deb",11476
"2026-04-09T09:56:05Z","quarto-1.9.37-linux-arm64.tar.gz",12989
"2026-04-09T09:56:05Z","quarto-1.9.37-linux-x86_64.rpm",9640
"2026-04-09T09:56:05Z","quarto-1.9.37-macos.pkg",50681
"2026-04-09T09:56:05Z","quarto-1.9.37-macos.tar.gz",11921
"2026-04-09T09:56:05Z","quarto-1.9.37-win.msi",33556
"2026-04-09T09:56:05Z","quarto-1.9.37-win.zip",27704
"2026-04-09T09:56:05Z","quarto-1.9.37.tar.gz",9644
"2026-03-31T14:38:58Z","changelog.md",2257
"2026-03-31T14:38:58Z","quarto-1.10.1-checksums.txt",2288
"2026-03-31T14:38:58Z","quarto-1.10.1-linux-aarch64.rpm",2233
"2026-03-31T14:38:58Z","quarto-1.10.1-linux-amd64.deb",3629
"2026-03-31T14:38:58Z","quarto-1.10.1-linux-amd64.tar.gz",2392
"2026-03-31T14:38:58Z","quarto-1.10.1-linux-arm64.deb",2243
"2026-03-31T14:38:58Z","quarto-1.10.1-linux-arm64.tar.gz",2242
"2026-03-31T14:38:58Z","quarto-1.10.1-linux-x86_64.rpm",2236
"2026-03-31T14:38:58Z","quarto-1.10.1-macos.pkg",2296
"2026-03-31T14:38:58Z","quarto-1.10.1-macos.tar.gz",2248
"2026-03-31T14:38:58Z","quarto-1.10.1-win.msi",2287
"2026-03-31T14:38:58Z","quarto-1.10.1-win.zip",2259
"2026-03-31T14:38:58Z","quarto-1.10.1.tar.gz",2234
"2026-03-20T14:53:11Z","changelog.md",2923
"2026-03-20T14:53:11Z","quarto-1.10.0-checksums.txt",2915
"2026-03-20T14:53:11Z","quarto-1.10.0-linux-aarch64.rpm",2883
"2026-03-20T14:53:11Z","quarto-1.10.0-linux-amd64.deb",4144
"2026-03-20T14:53:11Z","quarto-1.10.0-linux-amd64.tar.gz",3057
"2026-03-20T14:53:11Z","quarto-1.10.0-linux-arm64.deb",2893
"2026-03-20T14:53:11Z","quarto-1.10.0-linux-arm64.tar.gz",2890
"2026-03-20T14:53:11Z","quarto-1.10.0-linux-x86_64.rpm",2884
"2026-03-20T14:53:11Z","quarto-1.10.0-macos.pkg",2948
"2026-03-20T14:53:11Z","quarto-1.10.0-macos.tar.gz",2893
"2026-03-20T14:53:11Z","quarto-1.10.0-win.msi",2943
"2026-03-20T14:53:11Z","quarto-1.10.0-win.zip",2907
"2026-03-20T14:53:11Z","quarto-1.10.0.tar.gz",2885
"2026-03-19T23:05:37Z","changelog.md",5354
"2026-03-19T23:05:37Z","quarto-1.9.36-checksums.txt",5559
"2026-03-19T23:05:37Z","quarto-1.9.36-linux-aarch64.rpm",5276
"2026-03-19T23:05:37Z","quarto-1.9.36-linux-amd64.deb",91660
"2026-03-19T23:05:37Z","quarto-1.9.36-linux-amd64.tar.gz",20472
"2026-03-19T23:05:37Z","quarto-1.9.36-linux-arm64.deb",5948
"2026-03-19T23:05:37Z","quarto-1.9.36-linux-arm64.tar.gz",6763
"2026-03-19T23:05:37Z","quarto-1.9.36-linux-x86_64.rpm",5313
"2026-03-19T23:05:37Z","quarto-1.9.36-macos.pkg",28433
"2026-03-19T23:05:37Z","quarto-1.9.36-macos.tar.gz",6017
"2026-03-19T23:05:37Z","quarto-1.9.36-win.msi",16724
"2026-03-19T23:05:37Z","quarto-1.9.36-win.zip",11208
"2026-03-19T23:05:37Z","quarto-1.9.36.tar.gz",5255
"2026-03-13T18:03:18Z","changelog.md",1373
"2026-03-13T18:03:18Z","quarto-1.9.35-checksums.txt",1361
"2026-03-13T18:03:18Z","quarto-1.9.35-linux-aarch64.rpm",1360
"2026-03-13T18:03:18Z","quarto-1.9.35-linux-amd64.deb",2376
"2026-03-13T18:03:18Z","quarto-1.9.35-linux-amd64.tar.gz",1619
"2026-03-13T18:03:18Z","quarto-1.9.35-linux-arm64.deb",1423
"2026-03-13T18:03:18Z","quarto-1.9.35-linux-arm64.tar.gz",1370
"2026-03-13T18:03:18Z","quarto-1.9.35-linux-x86_64.rpm",1356
"2026-03-13T18:03:18Z","quarto-1.9.35-macos.pkg",1737
"2026-03-13T18:03:18Z","quarto-1.9.35-macos.tar.gz",1375
"2026-03-13T18:03:18Z","quarto-1.9.35-win.msi",1939
"2026-03-13T18:03:18Z","quarto-1.9.35-win.zip",1386
"2026-03-13T18:03:18Z","quarto-1.9.35.tar.gz",1354
"2026-03-13T14:04:54Z","changelog.md",47
"2026-03-13T14:04:54Z","quarto-1.9.34-checksums.txt",42
"2026-03-13T14:04:54Z","quarto-1.9.34-linux-aarch64.rpm",44
"2026-03-13T14:04:54Z","quarto-1.9.34-linux-amd64.deb",172
"2026-03-13T14:04:54Z","quarto-1.9.34-linux-amd64.tar.gz",47
"2026-03-13T14:04:54Z","quarto-1.9.34-linux-arm64.deb",44
"2026-03-13T14:04:54Z","quarto-1.9.34-linux-arm64.tar.gz",44
"2026-03-13T14:04:54Z","quarto-1.9.34-linux-x86_64.rpm",43
"2026-03-13T14:04:54Z","quarto-1.9.34-macos.pkg",53
"2026-03-13T14:04:54Z","quarto-1.9.34-macos.tar.gz",44
"2026-03-13T14:04:54Z","quarto-1.9.34-win.msi",63
"2026-03-13T14:04:54Z","quarto-1.9.34-win.zip",43
"2026-03-13T14:04:54Z","quarto-1.9.34.tar.gz",43
"2026-03-12T17:59:16Z","changelog.md",214
"2026-03-12T17:59:16Z","quarto-1.9.33-checksums.txt",214
"2026-03-12T17:59:16Z","quarto-1.9.33-linux-aarch64.rpm",213
"2026-03-12T17:59:16Z","quarto-1.9.33-linux-amd64.deb",416
"2026-03-12T17:59:16Z","quarto-1.9.33-linux-amd64.tar.gz",233
"2026-03-12T17:59:16Z","quarto-1.9.33-linux-arm64.deb",225
"2026-03-12T17:59:16Z","quarto-1.9.33-linux-arm64.tar.gz",213
"2026-03-12T17:59:16Z","quarto-1.9.33-linux-x86_64.rpm",213
"2026-03-12T17:59:16Z","quarto-1.9.33-macos.pkg",303
"2026-03-12T17:59:16Z","quarto-1.9.33-macos.tar.gz",217
"2026-03-12T17:59:16Z","quarto-1.9.33-win.msi",428
"2026-03-12T17:59:16Z","quarto-1.9.33-win.zip",211
"2026-03-12T17:59:16Z","quarto-1.9.33.tar.gz",214
"2026-03-11T17:52:27Z","changelog.md",258
"2026-03-11T17:52:27Z","quarto-1.9.32-checksums.txt",259
"2026-03-11T17:52:27Z","quarto-1.9.32-linux-aarch64.rpm",260
"2026-03-11T17:52:27Z","quarto-1.9.32-linux-amd64.deb",611
"2026-03-11T17:52:27Z","quarto-1.9.32-linux-amd64.tar.gz",753
"2026-03-11T17:52:27Z","quarto-1.9.32-linux-arm64.deb",282
"2026-03-11T17:52:27Z","quarto-1.9.32-linux-arm64.tar.gz",247
"2026-03-11T17:52:27Z","quarto-1.9.32-linux-x86_64.rpm",246
"2026-03-11T17:52:27Z","quarto-1.9.32-macos.pkg",449
"2026-03-11T17:52:27Z","quarto-1.9.32-macos.tar.gz",255
"2026-03-11T17:52:27Z","quarto-1.9.32-win.msi",603
"2026-03-11T17:52:27Z","quarto-1.9.32-win.zip",261
"2026-03-11T17:52:27Z","quarto-1.9.32.tar.gz",252
"2026-03-09T21:16:01Z","changelog.md",504
"2026-03-09T21:16:01Z","quarto-1.9.31-checksums.txt",504
"2026-03-09T21:16:01Z","quarto-1.9.31-linux-aarch64.rpm",487
"2026-03-09T21:16:01Z","quarto-1.9.31-linux-amd64.deb",1228
"2026-03-09T21:16:01Z","quarto-1.9.31-linux-amd64.tar.gz",663
"2026-03-09T21:16:01Z","quarto-1.9.31-linux-arm64.deb",507
"2026-03-09T21:16:01Z","quarto-1.9.31-linux-arm64.tar.gz",485
"2026-03-09T21:16:01Z","quarto-1.9.31-linux-x86_64.rpm",484
"2026-03-09T21:16:01Z","quarto-1.9.31-macos.pkg",796
"2026-03-09T21:16:01Z","quarto-1.9.31-macos.tar.gz",496
"2026-03-09T21:16:01Z","quarto-1.9.31-win.msi",1146
"2026-03-09T21:16:01Z","quarto-1.9.31-win.zip",504
"2026-03-09T21:16:01Z","quarto-1.9.31.tar.gz",482
"2026-03-06T10:34:03Z","changelog.md",1109
"2026-03-06T10:34:03Z","quarto-1.9.30-checksums.txt",1095
"2026-03-06T10:34:03Z","quarto-1.9.30-linux-aarch64.rpm",1091
"2026-03-06T10:34:03Z","quarto-1.9.30-linux-amd64.deb",1680
"2026-03-06T10:34:03Z","quarto-1.9.30-linux-amd64.tar.gz",1158
"2026-03-06T10:34:03Z","quarto-1.9.30-linux-arm64.deb",1114
"2026-03-06T10:34:03Z","quarto-1.9.30-linux-arm64.tar.gz",1099
"2026-03-06T10:34:03Z","quarto-1.9.30-linux-x86_64.rpm",1089
"2026-03-06T10:34:03Z","quarto-1.9.30-macos.pkg",1510
"2026-03-06T10:34:03Z","quarto-1.9.30-macos.tar.gz",1092
"2026-03-06T10:34:03Z","quarto-1.9.30-win.msi",1801
"2026-03-06T10:34:03Z","quarto-1.9.30-win.zip",1116
"2026-03-06T10:34:03Z","quarto-1.9.30.tar.gz",1089
"2026-03-04T14:18:49Z","changelog.md",460
"2026-03-04T14:18:49Z","quarto-1.9.29-checksums.txt",441
"2026-03-04T14:18:49Z","quarto-1.9.29-linux-aarch64.rpm",432
"2026-03-04T14:18:49Z","quarto-1.9.29-linux-amd64.deb",961
"2026-03-04T14:18:49Z","quarto-1.9.29-linux-amd64.tar.gz",512
"2026-03-04T14:18:49Z","quarto-1.9.29-linux-arm64.deb",454
"2026-03-04T14:18:49Z","quarto-1.9.29-linux-arm64.tar.gz",439
"2026-03-04T14:18:49Z","quarto-1.9.29-linux-x86_64.rpm",445
"2026-03-04T14:18:49Z","quarto-1.9.29-macos.pkg",789
"2026-03-04T14:18:49Z","quarto-1.9.29-macos.tar.gz",444
"2026-03-04T14:18:49Z","quarto-1.9.29-win.msi",1091
"2026-03-04T14:18:49Z","quarto-1.9.29-win.zip",452
"2026-03-04T14:18:49Z","quarto-1.9.29.tar.gz",439
"2026-03-03T18:11:12Z","changelog.md",247
"2026-03-03T18:11:12Z","quarto-1.9.28-checksums.txt",235
"2026-03-03T18:11:12Z","quarto-1.9.28-linux-aarch64.rpm",232
"2026-03-03T18:11:12Z","quarto-1.9.28-linux-amd64.deb",420
"2026-03-03T18:11:12Z","quarto-1.9.28-linux-amd64.tar.gz",272
"2026-03-03T18:11:12Z","quarto-1.9.28-linux-arm64.deb",242
"2026-03-03T18:11:12Z","quarto-1.9.28-linux-arm64.tar.gz",236
"2026-03-03T18:11:12Z","quarto-1.9.28-linux-x86_64.rpm",233
"2026-03-03T18:11:12Z","quarto-1.9.28-macos.pkg",400
"2026-03-03T18:11:12Z","quarto-1.9.28-macos.tar.gz",238
"2026-03-03T18:11:12Z","quarto-1.9.28-win.msi",508
"2026-03-03T18:11:12Z","quarto-1.9.28-win.zip",246
"2026-03-03T18:11:12Z","quarto-1.9.28.tar.gz",228
"2026-03-02T18:25:17Z","changelog.md",293
"2026-03-02T18:25:17Z","quarto-1.9.27-checksums.txt",463
"2026-03-02T18:25:17Z","quarto-1.9.27-linux-aarch64.rpm",284
"2026-03-02T18:25:17Z","quarto-1.9.27-linux-amd64.deb",749
"2026-03-02T18:25:17Z","quarto-1.9.27-linux-amd64.tar.gz",462
"2026-03-02T18:25:17Z","quarto-1.9.27-linux-arm64.deb",284
"2026-03-02T18:25:17Z","quarto-1.9.27-linux-arm64.tar.gz",290
"2026-03-02T18:25:17Z","quarto-1.9.27-linux-x86_64.rpm",281
"2026-03-02T18:25:17Z","quarto-1.9.27-macos.pkg",528
"2026-03-02T18:25:17Z","quarto-1.9.27-macos.tar.gz",274
"2026-03-02T18:25:17Z","quarto-1.9.27-win.msi",738
"2026-03-02T18:25:17Z","quarto-1.9.27-win.zip",506
"2026-03-02T18:25:17Z","quarto-1.9.27.tar.gz",284
"2026-02-27T22:35:00Z","changelog.md",1006
"2026-02-27T22:35:00Z","quarto-1.9.26-checksums.txt",1016
"2026-02-27T22:35:00Z","quarto-1.9.26-linux-aarch64.rpm",994
"2026-02-27T22:35:00Z","quarto-1.9.26-linux-amd64.deb",1327
"2026-02-27T22:35:00Z","quarto-1.9.26-linux-amd64.tar.gz",1378
"2026-02-27T22:35:00Z","quarto-1.9.26-linux-arm64.deb",982
"2026-02-27T22:35:00Z","quarto-1.9.26-linux-arm64.tar.gz",1003
"2026-02-27T22:35:00Z","quarto-1.9.26-linux-x86_64.rpm",993
"2026-02-27T22:35:00Z","quarto-1.9.26-macos.pkg",1025
"2026-02-27T22:35:00Z","quarto-1.9.26-macos.tar.gz",987
"2026-02-27T22:35:00Z","quarto-1.9.26-win.msi",1022
"2026-02-27T22:35:00Z","quarto-1.9.26-win.zip",1003
"2026-02-27T22:35:00Z","quarto-1.9.26.tar.gz",989
"2026-02-27T21:04:51Z","changelog.md",36
"2026-02-27T21:04:51Z","quarto-1.9.25-checksums.txt",36
"2026-02-27T21:04:51Z","quarto-1.9.25-linux-aarch64.rpm",35
"2026-02-27T21:04:51Z","quarto-1.9.25-linux-amd64.deb",52
"2026-02-27T21:04:51Z","quarto-1.9.25-linux-amd64.tar.gz",39
"2026-02-27T21:04:51Z","quarto-1.9.25-linux-arm64.deb",35
"2026-02-27T21:04:51Z","quarto-1.9.25-linux-arm64.tar.gz",35
"2026-02-27T21:04:51Z","quarto-1.9.25-linux-x86_64.rpm",35
"2026-02-27T21:04:51Z","quarto-1.9.25-macos.pkg",37
"2026-02-27T21:04:51Z","quarto-1.9.25-macos.tar.gz",35
"2026-02-27T21:04:51Z","quarto-1.9.25-win.msi",35
"2026-02-27T21:04:51Z","quarto-1.9.25-win.zip",35
"2026-02-27T21:04:51Z","quarto-1.9.25.tar.gz",35
"2026-02-27T19:38:29Z","changelog.md",31
"2026-02-27T19:38:29Z","quarto-1.9.24-checksums.txt",29
"2026-02-27T19:38:29Z","quarto-1.9.24-linux-aarch64.rpm",28
"2026-02-27T19:38:29Z","quarto-1.9.24-linux-amd64.deb",52
"2026-02-27T19:38:29Z","quarto-1.9.24-linux-amd64.tar.gz",30
"2026-02-27T19:38:29Z","quarto-1.9.24-linux-arm64.deb",29
"2026-02-27T19:38:29Z","quarto-1.9.24-linux-arm64.tar.gz",29
"2026-02-27T19:38:29Z","quarto-1.9.24-linux-x86_64.rpm",30
"2026-02-27T19:38:29Z","quarto-1.9.24-macos.pkg",31
"2026-02-27T19:38:29Z","quarto-1.9.24-macos.tar.gz",28
"2026-02-27T19:38:29Z","quarto-1.9.24-win.msi",29
"2026-02-27T19:38:29Z","quarto-1.9.24-win.zip",28
"2026-02-27T19:38:29Z","quarto-1.9.24.tar.gz",28
"2026-02-20T14:52:50Z","changelog.md",2198
"2026-02-20T14:52:50Z","quarto-1.9.23-checksums.txt",2210
"2026-02-20T14:52:50Z","quarto-1.9.23-linux-aarch64.rpm",2164
"2026-02-20T14:52:50Z","quarto-1.9.23-linux-amd64.deb",3030
"2026-02-20T14:52:50Z","quarto-1.9.23-linux-amd64.tar.gz",2328
"2026-02-20T14:52:50Z","quarto-1.9.23-linux-arm64.deb",2159
