"date","count","package"
2023-08-09,57553,"cli"
2023-08-10,58005,"cli"
2023-08-11,50911,"cli"
2023-08-12,30271,"cli"
2023-08-13,28337,"cli"
2023-08-14,53330,"cli"
2023-08-15,54724,"cli"
2023-08-16,55043,"cli"
2023-08-17,57444,"cli"
2023-08-18,51986,"cli"
2023-08-19,31282,"cli"
2023-08-20,29269,"cli"
2023-08-21,58643,"cli"
2023-08-22,62041,"cli"
2023-08-23,66855,"cli"
2023-08-24,66588,"cli"
2023-08-25,57605,"cli"
2023-08-26,32160,"cli"
2023-08-27,31344,"cli"
2023-08-28,65599,"cli"
2023-08-29,71527,"cli"
2023-08-30,65894,"cli"
2023-08-31,68921,"cli"
2023-09-01,57983,"cli"
2023-09-02,32478,"cli"
2023-09-03,32056,"cli"
2023-09-04,60041,"cli"
2023-09-05,73476,"cli"
2023-09-06,76690,"cli"
2023-09-07,74844,"cli"
2023-09-08,65861,"cli"
2023-09-09,33834,"cli"
2023-09-10,32905,"cli"
2023-09-11,75848,"cli"
2023-09-12,81038,"cli"
2023-09-13,75551,"cli"
2023-09-14,74263,"cli"
2023-09-15,63703,"cli"
2023-09-16,33556,"cli"
2023-09-17,34117,"cli"
2023-09-18,74761,"cli"
2023-09-19,76732,"cli"
2023-09-20,77679,"cli"
2023-09-21,72212,"cli"
2023-09-22,64111,"cli"
2023-09-23,38068,"cli"
2023-09-24,34171,"cli"
2023-09-25,70732,"cli"
2023-09-26,77160,"cli"
2023-09-27,73585,"cli"
2023-09-28,68408,"cli"
2023-09-29,59222,"cli"
2023-09-30,31929,"cli"
2023-10-01,33187,"cli"
2023-10-02,65361,"cli"
2023-10-03,72540,"cli"
2023-10-04,69911,"cli"
2023-10-05,74665,"cli"
2023-10-06,64176,"cli"
2023-10-07,36350,"cli"
2023-10-08,36435,"cli"
2023-10-09,67950,"cli"
2023-10-10,75235,"cli"
2023-10-11,72169,"cli"
2023-10-12,71744,"cli"
2023-10-13,61025,"cli"
2023-10-14,33125,"cli"
2023-10-15,34604,"cli"
2023-10-16,70417,"cli"
2023-10-17,75732,"cli"
2023-10-18,71994,"cli"
2023-10-19,70180,"cli"
2023-10-20,60329,"cli"
2023-10-21,35872,"cli"
2023-10-22,33422,"cli"
2023-10-23,66440,"cli"
2023-10-24,69698,"cli"
2023-10-25,70915,"cli"
2023-10-26,68765,"cli"
2023-10-27,51568,"cli"
2023-10-28,30663,"cli"
2023-10-29,32295,"cli"
2023-10-30,63354,"cli"
2023-10-31,65834,"cli"
2023-11-01,58356,"cli"
2023-11-02,73058,"cli"
2023-11-03,58592,"cli"
2023-11-04,31426,"cli"
2023-11-05,30984,"cli"
2023-11-06,64802,"cli"
2023-11-07,69972,"cli"
2023-11-08,70641,"cli"
2023-11-09,62640,"cli"
2023-11-10,52905,"cli"
2023-11-11,29091,"cli"
2023-11-12,29047,"cli"
2023-11-13,60347,"cli"
2023-11-14,65900,"cli"
2023-11-15,61326,"cli"
2023-11-16,62171,"cli"
2023-11-17,53710,"cli"
2023-11-18,29035,"cli"
2023-11-19,29131,"cli"
2023-11-20,62223,"cli"
2023-11-21,63556,"cli"
2023-11-22,60289,"cli"
2023-11-23,52806,"cli"
2023-11-24,46124,"cli"
2023-11-25,30005,"cli"
2023-11-26,30959,"cli"
2023-11-27,61824,"cli"
2023-11-28,67366,"cli"
2023-11-29,63939,"cli"
2023-11-30,61176,"cli"
2023-12-01,55095,"cli"
2023-12-02,31884,"cli"
2023-12-03,31515,"cli"
2023-12-04,60175,"cli"
2023-12-05,62973,"cli"
2023-12-06,60575,"cli"
2023-12-07,57830,"cli"
2023-12-08,51013,"cli"
2023-12-09,33721,"cli"
2023-12-10,33603,"cli"
2023-12-11,83111,"cli"
2023-12-12,86725,"cli"
2023-12-13,72215,"cli"
2023-12-14,64042,"cli"
2023-12-15,53700,"cli"
2023-12-16,30176,"cli"
2023-12-17,29715,"cli"
2023-12-18,58977,"cli"
2023-12-19,59836,"cli"
2023-12-20,57256,"cli"
2023-12-21,51905,"cli"
2023-12-22,42465,"cli"
2023-12-23,25490,"cli"
2023-12-24,22522,"cli"
2023-12-25,26627,"cli"
2023-12-26,34032,"cli"
2023-12-27,35762,"cli"
2023-12-28,37484,"cli"
2023-12-29,32628,"cli"
2023-12-30,23823,"cli"
2023-12-31,20922,"cli"
2024-01-01,23671,"cli"
2024-01-02,44810,"cli"
2024-01-03,51163,"cli"
2024-01-04,50826,"cli"
2024-01-05,45835,"cli"
2024-01-06,28559,"cli"
2024-01-07,28285,"cli"
2024-01-08,58866,"cli"
2024-01-09,64695,"cli"
2024-01-10,65517,"cli"
2024-01-11,67907,"cli"
2024-01-12,60259,"cli"
2024-01-13,31724,"cli"
2024-01-14,31226,"cli"
2024-01-15,57008,"cli"
2024-01-16,66905,"cli"
2024-01-17,71950,"cli"
2024-01-18,68981,"cli"
2024-01-19,59833,"cli"
2024-01-20,33405,"cli"
2024-01-21,32137,"cli"
2024-01-22,70949,"cli"
2024-01-23,75903,"cli"
2024-01-24,73141,"cli"
2024-01-25,68866,"cli"
2024-01-26,54375,"cli"
2024-01-27,31237,"cli"
2024-01-28,31100,"cli"
2024-01-29,65764,"cli"
2024-01-30,69104,"cli"
2024-01-31,68821,"cli"
2024-02-01,67222,"cli"
2024-02-02,56531,"cli"
2024-02-03,30186,"cli"
2024-02-04,31646,"cli"
2024-02-05,63177,"cli"
2024-02-06,64986,"cli"
2024-02-07,63441,"cli"
2024-02-08,60481,"cli"
2024-02-09,52415,"cli"
2024-02-10,31988,"cli"
2024-02-11,27445,"cli"
2024-02-12,55432,"cli"
2024-02-13,62649,"cli"
2024-02-14,56483,"cli"
2024-02-15,57947,"cli"
2024-02-16,52690,"cli"
2024-02-17,33510,"cli"
2024-02-18,31123,"cli"
2024-02-19,60242,"cli"
2024-02-20,63948,"cli"
2024-02-21,66538,"cli"
2024-02-22,66949,"cli"
2024-02-23,53647,"cli"
2024-02-24,33257,"cli"
2024-02-25,37490,"cli"
2024-02-26,66821,"cli"
2024-02-27,69993,"cli"
2024-02-28,64597,"cli"
2024-02-29,64698,"cli"
2024-03-01,56377,"cli"
2024-03-02,31227,"cli"
2024-03-03,32401,"cli"
2024-03-04,68226,"cli"
2024-03-05,66565,"cli"
2024-03-06,61816,"cli"
2024-03-07,62035,"cli"
2024-03-08,53857,"cli"
2024-03-09,32117,"cli"
2024-03-10,27089,"cli"
2024-03-11,59396,"cli"
2024-03-12,62566,"cli"
2024-03-13,60741,"cli"
2024-03-14,59714,"cli"
2024-03-15,49984,"cli"
2024-03-16,27466,"cli"
2024-03-17,28738,"cli"
2024-03-18,58868,"cli"
2024-03-19,60804,"cli"
2024-03-20,59334,"cli"
2024-03-21,57600,"cli"
2024-03-22,48255,"cli"
2024-03-23,26981,"cli"
2024-03-24,26044,"cli"
2024-03-25,52303,"cli"
2024-03-26,56482,"cli"
2024-03-27,54498,"cli"
2024-03-28,49511,"cli"
2024-03-29,35883,"cli"
2024-03-30,25218,"cli"
2024-03-31,24417,"cli"
2024-04-01,58140,"cli"
2024-04-02,59176,"cli"
2024-04-03,59259,"cli"
2024-04-04,53996,"cli"
2024-04-05,142879,"cli"
2024-04-06,32565,"cli"
2024-04-07,29580,"cli"
2024-04-08,61335,"cli"
2024-04-09,54898,"cli"
2024-04-10,54271,"cli"
2024-04-11,67105,"cli"
2024-04-12,60720,"cli"
2024-04-13,26025,"cli"
2024-04-14,24530,"cli"
2024-04-15,55150,"cli"
2024-04-16,59856,"cli"
2024-04-17,62137,"cli"
2024-04-18,57328,"cli"
2024-04-19,53387,"cli"
2024-04-20,35582,"cli"
2024-04-21,30619,"cli"
2024-04-22,58820,"cli"
2024-04-23,61068,"cli"
2024-04-24,60374,"cli"
2024-04-25,0,"cli"
2024-04-26,0,"cli"
2017-01-01,0,"conflicted"
2017-01-02,0,"conflicted"
2017-01-03,0,"conflicted"
2017-01-04,0,"conflicted"
2017-01-05,0,"conflicted"
2017-01-06,0,"conflicted"
2017-01-07,0,"conflicted"
2017-01-08,0,"conflicted"
2017-01-09,0,"conflicted"
2017-01-10,0,"conflicted"
2017-01-11,0,"conflicted"
2017-01-12,0,"conflicted"
2017-01-13,0,"conflicted"
2017-01-14,0,"conflicted"
2017-01-15,0,"conflicted"
2017-01-16,0,"conflicted"
2017-01-17,0,"conflicted"
2017-01-18,0,"conflicted"
2017-01-19,0,"conflicted"
2017-01-20,0,"conflicted"
2017-01-21,0,"conflicted"
2017-01-22,0,"conflicted"
2017-01-23,0,"conflicted"
2017-01-24,0,"conflicted"
2017-01-25,0,"conflicted"
2017-01-26,0,"conflicted"
2017-01-27,0,"conflicted"
2017-01-28,0,"conflicted"
2017-01-29,0,"conflicted"
2017-01-30,0,"conflicted"
2017-01-31,0,"conflicted"
2017-02-01,0,"conflicted"
2017-02-02,0,"conflicted"
2017-02-03,0,"conflicted"
2017-02-04,0,"conflicted"
2017-02-05,0,"conflicted"
2017-02-06,0,"conflicted"
2017-02-07,0,"conflicted"
2017-02-08,0,"conflicted"
2017-02-09,0,"conflicted"
2017-02-10,0,"conflicted"
2017-02-11,0,"conflicted"
2017-02-12,0,"conflicted"
2017-02-13,0,"conflicted"
2017-02-14,0,"conflicted"
2017-02-15,0,"conflicted"
2017-02-16,0,"conflicted"
2017-02-17,0,"conflicted"
2017-02-18,0,"conflicted"
2017-02-19,0,"conflicted"
2017-02-20,0,"conflicted"
2017-02-21,0,"conflicted"
2017-02-22,0,"conflicted"
2017-02-23,0,"conflicted"
2017-02-24,0,"conflicted"
2017-02-25,0,"conflicted"
2017-02-26,0,"conflicted"
2017-02-27,0,"conflicted"
2017-02-28,0,"conflicted"
2017-03-01,0,"conflicted"
2017-03-02,0,"conflicted"
2017-03-03,0,"conflicted"
2017-03-04,0,"conflicted"
2017-03-05,0,"conflicted"
2017-03-06,0,"conflicted"
2017-03-07,0,"conflicted"
2017-03-08,0,"conflicted"
2017-03-09,0,"conflicted"
2017-03-10,0,"conflicted"
2017-03-11,0,"conflicted"
2017-03-12,0,"conflicted"
2017-03-13,0,"conflicted"
2017-03-14,0,"conflicted"
2017-03-15,0,"conflicted"
2017-03-16,0,"conflicted"
2017-03-17,0,"conflicted"
2017-03-18,0,"conflicted"
2017-03-19,0,"conflicted"
2017-03-20,0,"conflicted"
2017-03-21,0,"conflicted"
2017-03-22,0,"conflicted"
2017-03-23,0,"conflicted"
2017-03-24,0,"conflicted"
2017-03-25,0,"conflicted"
2017-03-26,0,"conflicted"
2017-03-27,0,"conflicted"
2017-03-28,0,"conflicted"
2017-03-29,0,"conflicted"
2017-03-30,0,"conflicted"
2017-03-31,0,"conflicted"
2017-04-01,0,"conflicted"
2017-04-02,0,"conflicted"
2017-04-03,0,"conflicted"
2017-04-04,0,"conflicted"
2017-04-05,0,"conflicted"
2017-04-06,0,"conflicted"
2017-04-07,0,"conflicted"
2017-04-08,0,"conflicted"
2017-04-09,0,"conflicted"
2017-04-10,0,"conflicted"
2017-04-11,0,"conflicted"
2017-04-12,0,"conflicted"
2017-04-13,0,"conflicted"
2017-04-14,0,"conflicted"
2017-04-15,0,"conflicted"
2017-04-16,0,"conflicted"
2017-04-17,0,"conflicted"
2017-04-18,0,"conflicted"
2017-04-19,0,"conflicted"
2017-04-20,0,"conflicted"
2017-04-21,0,"conflicted"
2017-04-22,0,"conflicted"
2017-04-23,0,"conflicted"
2017-04-24,0,"conflicted"
2017-04-25,0,"conflicted"
2017-04-26,0,"conflicted"
2017-04-27,0,"conflicted"
2017-04-28,0,"conflicted"
2017-04-29,0,"conflicted"
2017-04-30,0,"conflicted"
2017-05-01,0,"conflicted"
2017-05-02,0,"conflicted"
2017-05-03,0,"conflicted"
2017-05-04,0,"conflicted"
2017-05-05,0,"conflicted"
2017-05-06,0,"conflicted"
2017-05-07,0,"conflicted"
2017-05-08,0,"conflicted"
2017-05-09,0,"conflicted"
2017-05-10,0,"conflicted"
2017-05-11,0,"conflicted"
2017-05-12,0,"conflicted"
2017-05-13,0,"conflicted"
2017-05-14,0,"conflicted"
2017-05-15,0,"conflicted"
2017-05-16,0,"conflicted"
2017-05-17,0,"conflicted"
2017-05-18,0,"conflicted"
2017-05-19,0,"conflicted"
2017-05-20,0,"conflicted"
2017-05-21,0,"conflicted"
2017-05-22,0,"conflicted"
2017-05-23,0,"conflicted"
2017-05-24,0,"conflicted"
2017-05-25,0,"conflicted"
2017-05-26,0,"conflicted"
2017-05-27,0,"conflicted"
2017-05-28,0,"conflicted"
2017-05-29,0,"conflicted"
2017-05-30,0,"conflicted"
2017-05-31,0,"conflicted"
2017-06-01,0,"conflicted"
2017-06-02,0,"conflicted"
2017-06-03,0,"conflicted"
2017-06-04,0,"conflicted"
2017-06-05,0,"conflicted"
2017-06-06,0,"conflicted"
2017-06-07,0,"conflicted"
2017-06-08,0,"conflicted"
2017-06-09,0,"conflicted"
2017-06-10,0,"conflicted"
2017-06-11,0,"conflicted"
2017-06-12,0,"conflicted"
2017-06-13,0,"conflicted"
2017-06-14,0,"conflicted"
2017-06-15,0,"conflicted"
2017-06-16,0,"conflicted"
2017-06-17,0,"conflicted"
2017-06-18,0,"conflicted"
2017-06-19,0,"conflicted"
2017-06-20,0,"conflicted"
2017-06-21,0,"conflicted"
2017-06-22,0,"conflicted"
2017-06-23,0,"conflicted"
2017-06-24,0,"conflicted"
2017-06-25,0,"conflicted"
2017-06-26,0,"conflicted"
2017-06-27,0,"conflicted"
2017-06-28,0,"conflicted"
2017-06-29,0,"conflicted"
2017-06-30,0,"conflicted"
2017-07-01,0,"conflicted"
2017-07-02,0,"conflicted"
2017-07-03,0,"conflicted"
2017-07-04,0,"conflicted"
2017-07-05,0,"conflicted"
2017-07-06,0,"conflicted"
2017-07-07,0,"conflicted"
2017-07-08,0,"conflicted"
2017-07-09,0,"conflicted"
2017-07-10,0,"conflicted"
2017-07-11,0,"conflicted"
2017-07-12,0,"conflicted"
2017-07-13,0,"conflicted"
2017-07-14,0,"conflicted"
2017-07-15,0,"conflicted"
2017-07-16,0,"conflicted"
2017-07-17,0,"conflicted"
2017-07-18,0,"conflicted"
2017-07-19,0,"conflicted"
2017-07-20,0,"conflicted"
2017-07-21,0,"conflicted"
2017-07-22,0,"conflicted"
2017-07-23,0,"conflicted"
2017-07-24,0,"conflicted"
2017-07-25,0,"conflicted"
2017-07-26,0,"conflicted"
2017-07-27,0,"conflicted"
2017-07-28,0,"conflicted"
2017-07-29,0,"conflicted"
2017-07-30,0,"conflicted"
2017-07-31,0,"conflicted"
2017-08-01,0,"conflicted"
2017-08-02,0,"conflicted"
2017-08-03,0,"conflicted"
2017-08-04,0,"conflicted"
2017-08-05,0,"conflicted"
2017-08-06,0,"conflicted"
2017-08-07,0,"conflicted"
2017-08-08,0,"conflicted"
2017-08-09,0,"conflicted"
2017-08-10,0,"conflicted"
2017-08-11,0,"conflicted"
2017-08-12,0,"conflicted"
2017-08-13,0,"conflicted"
2017-08-14,0,"conflicted"
2017-08-15,0,"conflicted"
2017-08-16,0,"conflicted"
2017-08-17,0,"conflicted"
2017-08-18,0,"conflicted"
2017-08-19,0,"conflicted"
2017-08-20,0,"conflicted"
2017-08-21,0,"conflicted"
2017-08-22,0,"conflicted"
2017-08-23,0,"conflicted"
2017-08-24,0,"conflicted"
2017-08-25,0,"conflicted"
2017-08-26,0,"conflicted"
2017-08-27,0,"conflicted"
2017-08-28,0,"conflicted"
2017-08-29,0,"conflicted"
2017-08-30,0,"conflicted"
2017-08-31,0,"conflicted"
2017-09-01,0,"conflicted"
2017-09-02,0,"conflicted"
2017-09-03,0,"conflicted"
2017-09-04,0,"conflicted"
2017-09-05,0,"conflicted"
2017-09-06,0,"conflicted"
2017-09-07,0,"conflicted"
2017-09-08,0,"conflicted"
2017-09-09,0,"conflicted"
2017-09-10,0,"conflicted"
2017-09-11,0,"conflicted"
2017-09-12,0,"conflicted"
2017-09-13,0,"conflicted"
2017-09-14,0,"conflicted"
2017-09-15,0,"conflicted"
2017-09-16,0,"conflicted"
2017-09-17,0,"conflicted"
2017-09-18,0,"conflicted"
2017-09-19,0,"conflicted"
2017-09-20,0,"conflicted"
2017-09-21,0,"conflicted"
2017-09-22,0,"conflicted"
2017-09-23,0,"conflicted"
2017-09-24,0,"conflicted"
2017-09-25,0,"conflicted"
2017-09-26,0,"conflicted"
2017-09-27,0,"conflicted"
2017-09-28,0,"conflicted"
2017-09-29,0,"conflicted"
2017-09-30,0,"conflicted"
2017-10-01,0,"conflicted"
2017-10-02,0,"conflicted"
2017-10-03,0,"conflicted"
2017-10-04,0,"conflicted"
2017-10-05,0,"conflicted"
2017-10-06,0,"conflicted"
2017-10-07,0,"conflicted"
2017-10-08,0,"conflicted"
2017-10-09,0,"conflicted"
2017-10-10,0,"conflicted"
2017-10-11,0,"conflicted"
2017-10-12,0,"conflicted"
2017-10-13,0,"conflicted"
2017-10-14,0,"conflicted"
2017-10-15,0,"conflicted"
2017-10-16,0,"conflicted"
2017-10-17,0,"conflicted"
2017-10-18,0,"conflicted"
2017-10-19,0,"conflicted"
2017-10-20,0,"conflicted"
2017-10-21,0,"conflicted"
2017-10-22,0,"conflicted"
2017-10-23,0,"conflicted"
2017-10-24,0,"conflicted"
2017-10-25,0,"conflicted"
2017-10-26,0,"conflicted"
2017-10-27,0,"conflicted"
2017-10-28,0,"conflicted"
2017-10-29,0,"conflicted"
2017-10-30,0,"conflicted"
2017-10-31,0,"conflicted"
2017-11-01,0,"conflicted"
2017-11-02,0,"conflicted"
2017-11-03,0,"conflicted"
2017-11-04,0,"conflicted"
2017-11-05,0,"conflicted"
2017-11-06,0,"conflicted"
2017-11-07,0,"conflicted"
2017-11-08,0,"conflicted"
2017-11-09,0,"conflicted"
2017-11-10,0,"conflicted"
2017-11-11,0,"conflicted"
2017-11-12,0,"conflicted"
2017-11-13,0,"conflicted"
2017-11-14,0,"conflicted"
2017-11-15,0,"conflicted"
2017-11-16,0,"conflicted"
2017-11-17,0,"conflicted"
2017-11-18,0,"conflicted"
2017-11-19,0,"conflicted"
2017-11-20,0,"conflicted"
2017-11-21,0,"conflicted"
2017-11-22,0,"conflicted"
2017-11-23,0,"conflicted"
2017-11-24,0,"conflicted"
2017-11-25,0,"conflicted"
2017-11-26,0,"conflicted"
2017-11-27,0,"conflicted"
2017-11-28,0,"conflicted"
2017-11-29,0,"conflicted"
2017-11-30,0,"conflicted"
2017-12-01,0,"conflicted"
2017-12-02,0,"conflicted"
2017-12-03,0,"conflicted"
2017-12-04,0,"conflicted"
2017-12-05,0,"conflicted"
2017-12-06,0,"conflicted"
2017-12-07,0,"conflicted"
2017-12-08,0,"conflicted"
2017-12-09,0,"conflicted"
2017-12-10,0,"conflicted"
2017-12-11,0,"conflicted"
2017-12-12,0,"conflicted"
2017-12-13,0,"conflicted"
2017-12-14,0,"conflicted"
2017-12-15,0,"conflicted"
2017-12-16,0,"conflicted"
2017-12-17,0,"conflicted"
2017-12-18,0,"conflicted"
2017-12-19,0,"conflicted"
2017-12-20,0,"conflicted"
2017-12-21,0,"conflicted"
2017-12-22,0,"conflicted"
2017-12-23,0,"conflicted"
2017-12-24,0,"conflicted"
2017-12-25,0,"conflicted"
2017-12-26,0,"conflicted"
2017-12-27,0,"conflicted"
2017-12-28,0,"conflicted"
2017-12-29,0,"conflicted"
2017-12-30,0,"conflicted"
2017-12-31,0,"conflicted"
2018-01-01,0,"conflicted"
2018-01-02,0,"conflicted"
2018-01-03,0,"conflicted"
2018-01-04,0,"conflicted"
2018-01-05,0,"conflicted"
2018-01-06,0,"conflicted"
2018-01-07,0,"conflicted"
2018-01-08,0,"conflicted"
2018-01-09,0,"conflicted"
2018-01-10,0,"conflicted"
2018-01-11,0,"conflicted"
2018-01-12,0,"conflicted"
2018-01-13,0,"conflicted"
2018-01-14,0,"conflicted"
2018-01-15,0,"conflicted"
2018-01-16,0,"conflicted"
2018-01-17,0,"conflicted"
2018-01-18,0,"conflicted"
2018-01-19,0,"conflicted"
2018-01-20,0,"conflicted"
2018-01-21,0,"conflicted"
2018-01-22,0,"conflicted"
2018-01-23,0,"conflicted"
2018-01-24,0,"conflicted"
2018-01-25,0,"conflicted"
2018-01-26,0,"conflicted"
2018-01-27,0,"conflicted"
2018-01-28,0,"conflicted"
2018-01-29,0,"conflicted"
2018-01-30,0,"conflicted"
2018-01-31,0,"conflicted"
2018-02-01,0,"conflicted"
2018-02-02,0,"conflicted"
2018-02-03,0,"conflicted"
2018-02-04,0,"conflicted"
2018-02-05,0,"conflicted"
2018-02-06,0,"conflicted"
2018-02-07,0,"conflicted"
2018-02-08,0,"conflicted"
2018-02-09,0,"conflicted"
2018-02-10,0,"conflicted"
2018-02-11,0,"conflicted"
2018-02-12,0,"conflicted"
2018-02-13,0,"conflicted"
2018-02-14,0,"conflicted"
2018-02-15,0,"conflicted"
2018-02-16,0,"conflicted"
2018-02-17,0,"conflicted"
2018-02-18,0,"conflicted"
2018-02-19,0,"conflicted"
2018-02-20,0,"conflicted"
2018-02-21,0,"conflicted"
2018-02-22,0,"conflicted"
2018-02-23,0,"conflicted"
2018-02-24,0,"conflicted"
2018-02-25,0,"conflicted"
2018-02-26,0,"conflicted"
2018-02-27,0,"conflicted"
2018-02-28,0,"conflicted"
2018-03-01,0,"conflicted"
2018-03-02,0,"conflicted"
2018-03-03,0,"conflicted"
2018-03-04,0,"conflicted"
2018-03-05,0,"conflicted"
2018-03-06,0,"conflicted"
2018-03-07,0,"conflicted"
2018-03-08,0,"conflicted"
2018-03-09,0,"conflicted"
2018-03-10,0,"conflicted"
2018-03-11,0,"conflicted"
2018-03-12,0,"conflicted"
2018-03-13,0,"conflicted"
2018-03-14,0,"conflicted"
2018-03-15,0,"conflicted"
2018-03-16,0,"conflicted"
2018-03-17,0,"conflicted"
2018-03-18,0,"conflicted"
2018-03-19,0,"conflicted"
2018-03-20,0,"conflicted"
2018-03-21,0,"conflicted"
2018-03-22,0,"conflicted"
2018-03-23,0,"conflicted"
2018-03-24,0,"conflicted"
2018-03-25,0,"conflicted"
2018-03-26,0,"conflicted"
2018-03-27,0,"conflicted"
2018-03-28,0,"conflicted"
2018-03-29,0,"conflicted"
2018-03-30,0,"conflicted"
2018-03-31,0,"conflicted"
2018-04-01,0,"conflicted"
2018-04-02,0,"conflicted"
2018-04-03,0,"conflicted"
2018-04-04,0,"conflicted"
2018-04-05,0,"conflicted"
2018-04-06,0,"conflicted"
2018-04-07,0,"conflicted"
2018-04-08,0,"conflicted"
2018-04-09,0,"conflicted"
2018-04-10,0,"conflicted"
2018-04-11,0,"conflicted"
2018-04-12,0,"conflicted"
2018-04-13,0,"conflicted"
2018-04-14,0,"conflicted"
2018-04-15,0,"conflicted"
2018-04-16,0,"conflicted"
2018-04-17,0,"conflicted"
2018-04-18,0,"conflicted"
2018-04-19,0,"conflicted"
2018-04-20,0,"conflicted"
2018-04-21,0,"conflicted"
2018-04-22,0,"conflicted"
2018-04-23,0,"conflicted"
2018-04-24,0,"conflicted"
2018-04-25,0,"conflicted"
2018-04-26,0,"conflicted"
2018-04-27,0,"conflicted"
2018-04-28,0,"conflicted"
2018-04-29,0,"conflicted"
2018-04-30,0,"conflicted"
2018-05-01,0,"conflicted"
2018-05-02,0,"conflicted"
2018-05-03,0,"conflicted"
2018-05-04,0,"conflicted"
2018-05-05,0,"conflicted"
2018-05-06,0,"conflicted"
2018-05-07,0,"conflicted"
2018-05-08,0,"conflicted"
2018-05-09,0,"conflicted"
2018-05-10,0,"conflicted"
2018-05-11,0,"conflicted"
2018-05-12,0,"conflicted"
2018-05-13,0,"conflicted"
2018-05-14,0,"conflicted"
2018-05-15,0,"conflicted"
2018-05-16,0,"conflicted"
2018-05-17,0,"conflicted"
2018-05-18,0,"conflicted"
2018-05-19,0,"conflicted"
2018-05-20,0,"conflicted"
2018-05-21,0,"conflicted"
2018-05-22,0,"conflicted"
2018-05-23,0,"conflicted"
2018-05-24,0,"conflicted"
2018-05-25,0,"conflicted"
2018-05-26,0,"conflicted"
2018-05-27,0,"conflicted"
2018-05-28,0,"conflicted"
2018-05-29,0,"conflicted"
2018-05-30,0,"conflicted"
2018-05-31,40,"conflicted"
2018-06-01,156,"conflicted"
2018-06-02,4,"conflicted"
2018-06-03,3,"conflicted"
2018-06-04,49,"conflicted"
2018-06-05,148,"conflicted"
2018-06-06,57,"conflicted"
2018-06-07,34,"conflicted"
2018-06-08,25,"conflicted"
2018-06-09,14,"conflicted"
2018-06-10,8,"conflicted"
2018-06-11,24,"conflicted"
2018-06-12,42,"conflicted"
2018-06-13,23,"conflicted"
2018-06-14,10,"conflicted"
2018-06-15,14,"conflicted"
2018-06-16,13,"conflicted"
2018-06-17,6,"conflicted"
2018-06-18,12,"conflicted"
2018-06-19,9,"conflicted"
2018-06-20,7,"conflicted"
2018-06-21,9,"conflicted"
2018-06-22,8,"conflicted"
2018-06-23,14,"conflicted"
2018-06-24,6,"conflicted"
2018-06-25,16,"conflicted"
2018-06-26,21,"conflicted"
2018-06-27,16,"conflicted"
2018-06-28,33,"conflicted"
2018-06-29,11,"conflicted"
2018-06-30,15,"conflicted"
2018-07-01,0,"conflicted"
2018-07-02,8,"conflicted"
2018-07-03,9,"conflicted"
2018-07-04,15,"conflicted"
2018-07-05,25,"conflicted"
2018-07-06,16,"conflicted"
2018-07-07,6,"conflicted"
2018-07-08,8,"conflicted"
2018-07-09,17,"conflicted"
2018-07-10,14,"conflicted"
2018-07-11,24,"conflicted"
2018-07-12,20,"conflicted"
2018-07-13,7,"conflicted"
2018-07-14,4,"conflicted"
2018-07-15,2,"conflicted"
2018-07-16,12,"conflicted"
2018-07-17,5,"conflicted"
2018-07-18,7,"conflicted"
2018-07-19,8,"conflicted"
2018-07-20,15,"conflicted"
2018-07-21,8,"conflicted"
2018-07-22,4,"conflicted"
2018-07-23,8,"conflicted"
2018-07-24,10,"conflicted"
2018-07-25,16,"conflicted"
2018-07-26,22,"conflicted"
2018-07-27,11,"conflicted"
2018-07-28,8,"conflicted"
2018-07-29,4,"conflicted"
2018-07-30,18,"conflicted"
2018-07-31,16,"conflicted"
2018-08-01,9,"conflicted"
2018-08-02,9,"conflicted"
2018-08-03,8,"conflicted"
2018-08-04,2,"conflicted"
2018-08-05,5,"conflicted"
2018-08-06,17,"conflicted"
2018-08-07,22,"conflicted"
2018-08-08,17,"conflicted"
2018-08-09,12,"conflicted"
2018-08-10,5,"conflicted"
2018-08-11,5,"conflicted"
2018-08-12,7,"conflicted"
2018-08-13,11,"conflicted"
2018-08-14,17,"conflicted"
2018-08-15,14,"conflicted"
2018-08-16,14,"conflicted"
2018-08-17,9,"conflicted"
2018-08-18,6,"conflicted"
2018-08-19,6,"conflicted"
2018-08-20,7,"conflicted"
2018-08-21,11,"conflicted"
2018-08-22,10,"conflicted"
2018-08-23,7,"conflicted"
2018-08-24,5,"conflicted"
2018-08-25,3,"conflicted"
2018-08-26,3,"conflicted"
2018-08-27,9,"conflicted"
2018-08-28,15,"conflicted"
2018-08-29,10,"conflicted"
2018-08-30,10,"conflicted"
2018-08-31,6,"conflicted"
2018-09-01,6,"conflicted"
2018-09-02,2,"conflicted"
2018-09-03,9,"conflicted"
2018-09-04,15,"conflicted"
2018-09-05,17,"conflicted"
2018-09-06,15,"conflicted"
2018-09-07,16,"conflicted"
2018-09-08,15,"conflicted"
2018-09-09,11,"conflicted"
2018-09-10,5,"conflicted"
2018-09-11,13,"conflicted"
2018-09-12,19,"conflicted"
2018-09-13,23,"conflicted"
2018-09-14,33,"conflicted"
2018-09-15,198,"conflicted"
2018-09-16,416,"conflicted"
2018-09-17,78,"conflicted"
2018-09-18,61,"conflicted"
2018-09-19,48,"conflicted"
2018-09-20,59,"conflicted"
2018-09-21,31,"conflicted"
