"date","count","package"
2018-04-27,22638,"ggplot2"
2018-04-28,20183,"ggplot2"
2018-04-29,19868,"ggplot2"
2018-04-30,22637,"ggplot2"
2018-05-01,16129,"ggplot2"
2018-05-02,34249,"ggplot2"
2018-05-03,20863,"ggplot2"
2018-05-04,17105,"ggplot2"
2018-05-05,9829,"ggplot2"
2018-05-06,9388,"ggplot2"
2018-05-07,17860,"ggplot2"
2018-05-08,20282,"ggplot2"
2018-05-09,19453,"ggplot2"
2018-05-10,17403,"ggplot2"
2018-05-11,16137,"ggplot2"
2018-05-12,9455,"ggplot2"
2018-05-13,9053,"ggplot2"
2018-05-14,18443,"ggplot2"
2018-05-15,19833,"ggplot2"
2018-05-16,19064,"ggplot2"
2018-05-17,20281,"ggplot2"
2018-05-18,15853,"ggplot2"
2018-05-19,9090,"ggplot2"
2018-05-20,8662,"ggplot2"
2018-05-21,16274,"ggplot2"
2018-05-22,18062,"ggplot2"
2018-05-23,19364,"ggplot2"
2018-05-24,19828,"ggplot2"
2018-05-25,16152,"ggplot2"
2018-05-26,8302,"ggplot2"
2018-05-27,8143,"ggplot2"
2018-05-28,17266,"ggplot2"
2018-05-29,18859,"ggplot2"
2018-05-30,18058,"ggplot2"
2018-05-31,18864,"ggplot2"
2018-06-01,18146,"ggplot2"
2018-06-02,9630,"ggplot2"
2018-06-03,9876,"ggplot2"
2018-06-04,18941,"ggplot2"
2018-06-05,18511,"ggplot2"
2018-06-06,18522,"ggplot2"
2018-06-07,18544,"ggplot2"
2018-06-08,15538,"ggplot2"
2018-06-09,8394,"ggplot2"
2018-06-10,8379,"ggplot2"
2018-06-11,16717,"ggplot2"
2018-06-12,22921,"ggplot2"
2018-06-13,17698,"ggplot2"
2018-06-14,17226,"ggplot2"
2018-06-15,13822,"ggplot2"
2018-06-16,8046,"ggplot2"
2018-06-17,9163,"ggplot2"
2018-06-18,17925,"ggplot2"
2018-06-19,16957,"ggplot2"
2018-06-20,16899,"ggplot2"
2018-06-21,16835,"ggplot2"
2018-06-22,15204,"ggplot2"
2018-06-23,8452,"ggplot2"
2018-06-24,10206,"ggplot2"
2018-06-25,15367,"ggplot2"
2018-06-26,17687,"ggplot2"
2018-06-27,16410,"ggplot2"
2018-06-28,15742,"ggplot2"
2018-06-29,13435,"ggplot2"
2018-06-30,7963,"ggplot2"
2018-07-01,8599,"ggplot2"
2018-07-02,15758,"ggplot2"
2018-07-03,20244,"ggplot2"
2018-07-04,25274,"ggplot2"
2018-07-05,25538,"ggplot2"
2018-07-06,20599,"ggplot2"
2018-07-07,12187,"ggplot2"
2018-07-08,12096,"ggplot2"
2018-07-09,23575,"ggplot2"
2018-07-10,23148,"ggplot2"
2018-07-11,21273,"ggplot2"
2018-07-12,20819,"ggplot2"
2018-07-13,17751,"ggplot2"
2018-07-14,10165,"ggplot2"
2018-07-15,9537,"ggplot2"
2018-07-16,19200,"ggplot2"
2018-07-17,20427,"ggplot2"
2018-07-18,24245,"ggplot2"
2018-07-19,25871,"ggplot2"
2018-07-20,22094,"ggplot2"
2018-07-21,8886,"ggplot2"
2018-07-22,14351,"ggplot2"
2018-07-23,19850,"ggplot2"
2018-07-24,20839,"ggplot2"
2018-07-25,19809,"ggplot2"
2018-07-26,18850,"ggplot2"
2018-07-27,16708,"ggplot2"
2018-07-28,9116,"ggplot2"
2018-07-29,8656,"ggplot2"
2018-07-30,18262,"ggplot2"
2018-07-31,18826,"ggplot2"
2018-08-01,18718,"ggplot2"
2018-08-02,30541,"ggplot2"
2018-08-03,19439,"ggplot2"
2018-08-04,8056,"ggplot2"
2018-08-05,8612,"ggplot2"
2018-08-06,17220,"ggplot2"
2018-08-07,18114,"ggplot2"
2018-08-08,17990,"ggplot2"
2018-08-09,17736,"ggplot2"
2018-08-10,14900,"ggplot2"
2018-08-11,8218,"ggplot2"
2018-08-12,7774,"ggplot2"
2018-08-13,17016,"ggplot2"
2018-08-14,17663,"ggplot2"
2018-08-15,15999,"ggplot2"
2018-08-16,17517,"ggplot2"
2018-08-17,14571,"ggplot2"
2018-08-18,8346,"ggplot2"
2018-08-19,7807,"ggplot2"
2018-08-20,17789,"ggplot2"
2018-08-21,19498,"ggplot2"
2018-08-22,19010,"ggplot2"
2018-08-23,19419,"ggplot2"
2018-08-24,16682,"ggplot2"
2018-08-25,8385,"ggplot2"
2018-08-26,8136,"ggplot2"
2018-08-27,18502,"ggplot2"
2018-08-28,21464,"ggplot2"
2018-08-29,21735,"ggplot2"
2018-08-30,21807,"ggplot2"
2018-08-31,18554,"ggplot2"
2018-09-01,9260,"ggplot2"
2018-09-02,8432,"ggplot2"
2018-09-03,16472,"ggplot2"
2018-09-04,22644,"ggplot2"
2018-09-05,24024,"ggplot2"
2018-09-06,24454,"ggplot2"
2018-09-07,20226,"ggplot2"
2018-09-08,10001,"ggplot2"
2018-09-09,9875,"ggplot2"
2018-09-10,23622,"ggplot2"
2018-09-11,25508,"ggplot2"
2018-09-12,28078,"ggplot2"
2018-09-13,29482,"ggplot2"
2018-09-14,25400,"ggplot2"
2018-09-15,12339,"ggplot2"
2018-09-16,12661,"ggplot2"
2018-09-17,29245,"ggplot2"
2018-09-18,31238,"ggplot2"
2018-09-19,30100,"ggplot2"
2018-09-20,29597,"ggplot2"
2018-09-21,29325,"ggplot2"
2018-09-22,12227,"ggplot2"
2018-09-23,12599,"ggplot2"
2018-09-24,27641,"ggplot2"
2018-09-25,30933,"ggplot2"
2018-09-26,29795,"ggplot2"
2018-09-27,30845,"ggplot2"
2018-09-28,24898,"ggplot2"
2018-09-29,13609,"ggplot2"
2018-09-30,12751,"ggplot2"
2018-10-01,29388,"ggplot2"
2018-10-02,29396,"ggplot2"
2018-10-03,28518,"ggplot2"
2018-10-04,30422,"ggplot2"
2018-10-05,25416,"ggplot2"
2018-10-06,13584,"ggplot2"
2018-10-07,13291,"ggplot2"
2018-10-08,29975,"ggplot2"
2018-10-09,32260,"ggplot2"
2018-10-10,30627,"ggplot2"
2018-10-11,30473,"ggplot2"
2018-10-12,24774,"ggplot2"
2018-10-13,14322,"ggplot2"
2018-10-14,13656,"ggplot2"
2018-10-15,28673,"ggplot2"
2018-10-16,31225,"ggplot2"
2018-10-17,29867,"ggplot2"
2018-10-18,28441,"ggplot2"
2018-10-19,24042,"ggplot2"
2018-10-20,13710,"ggplot2"
2018-10-21,13306,"ggplot2"
2018-10-22,28437,"ggplot2"
2018-10-23,31019,"ggplot2"
2018-10-24,29543,"ggplot2"
2018-10-25,43883,"ggplot2"
2018-10-26,37586,"ggplot2"
2018-10-27,17840,"ggplot2"
2018-10-28,16003,"ggplot2"
2018-10-29,34736,"ggplot2"
2018-10-30,35251,"ggplot2"
2018-10-31,33209,"ggplot2"
2018-11-01,29698,"ggplot2"
2018-11-02,25633,"ggplot2"
2018-11-03,13933,"ggplot2"
2018-11-04,14684,"ggplot2"
2018-11-05,31762,"ggplot2"
2018-11-06,33173,"ggplot2"
2018-11-07,32718,"ggplot2"
2018-11-08,31765,"ggplot2"
2018-11-09,27173,"ggplot2"
2018-11-10,14787,"ggplot2"
2018-11-11,14510,"ggplot2"
2018-11-12,29928,"ggplot2"
2018-11-13,35124,"ggplot2"
2018-11-14,33626,"ggplot2"
2018-11-15,31336,"ggplot2"
2018-11-16,29917,"ggplot2"
2018-11-17,15352,"ggplot2"
2018-11-18,16085,"ggplot2"
2018-11-19,29186,"ggplot2"
2018-11-20,30887,"ggplot2"
2018-11-21,29301,"ggplot2"
2018-11-22,25207,"ggplot2"
2018-11-23,20996,"ggplot2"
2018-11-24,13379,"ggplot2"
2018-11-25,13783,"ggplot2"
2018-11-26,34845,"ggplot2"
2018-11-27,50893,"ggplot2"
2018-11-28,36489,"ggplot2"
2018-11-29,36591,"ggplot2"
2018-11-30,27128,"ggplot2"
2018-12-01,15270,"ggplot2"
2018-12-02,15274,"ggplot2"
2018-12-03,30347,"ggplot2"
2018-12-04,30936,"ggplot2"
2018-12-05,30549,"ggplot2"
2018-12-06,31698,"ggplot2"
2018-12-07,27606,"ggplot2"
2018-12-08,16122,"ggplot2"
2018-12-09,16360,"ggplot2"
2018-12-10,28061,"ggplot2"
2018-12-11,30662,"ggplot2"
2018-12-12,27133,"ggplot2"
2018-12-13,27105,"ggplot2"
2018-12-14,21040,"ggplot2"
2018-12-15,13126,"ggplot2"
2018-12-16,13092,"ggplot2"
2018-12-17,23212,"ggplot2"
2018-12-18,22628,"ggplot2"
2018-12-19,24141,"ggplot2"
2018-12-20,20509,"ggplot2"
2018-12-21,16089,"ggplot2"
2018-12-22,9232,"ggplot2"
2018-12-23,9011,"ggplot2"
2018-12-24,10486,"ggplot2"
2018-12-25,9010,"ggplot2"
2018-12-26,12964,"ggplot2"
2018-12-27,13846,"ggplot2"
2018-12-28,12993,"ggplot2"
2018-12-29,8865,"ggplot2"
2018-12-30,8423,"ggplot2"
2018-12-31,9523,"ggplot2"
2019-01-01,8102,"ggplot2"
2019-01-02,16773,"ggplot2"
2019-01-03,19242,"ggplot2"
2019-01-04,18252,"ggplot2"
2019-01-05,11754,"ggplot2"
2019-01-06,11591,"ggplot2"
2019-01-07,24240,"ggplot2"
2019-01-08,26369,"ggplot2"
2019-01-09,27602,"ggplot2"
2019-01-10,28216,"ggplot2"
2019-01-11,25481,"ggplot2"
2019-01-12,14526,"ggplot2"
2019-01-13,14799,"ggplot2"
2019-01-14,28413,"ggplot2"
2019-01-15,31449,"ggplot2"
2019-01-16,31922,"ggplot2"
2019-01-17,29946,"ggplot2"
2019-01-18,28402,"ggplot2"
2019-01-19,16706,"ggplot2"
2019-01-20,15812,"ggplot2"
2019-01-21,28003,"ggplot2"
2019-01-22,32733,"ggplot2"
2019-01-23,32246,"ggplot2"
2019-01-24,31655,"ggplot2"
2019-01-25,26412,"ggplot2"
2019-01-26,12963,"ggplot2"
2019-01-27,13420,"ggplot2"
2019-01-28,30624,"ggplot2"
2019-01-29,30601,"ggplot2"
2019-01-30,30201,"ggplot2"
2019-01-31,27945,"ggplot2"
2019-02-01,27764,"ggplot2"
2019-02-02,14888,"ggplot2"
2019-02-03,14211,"ggplot2"
2019-02-04,29984,"ggplot2"
2019-02-05,31255,"ggplot2"
2019-02-06,29305,"ggplot2"
2019-02-07,31533,"ggplot2"
2019-02-08,28147,"ggplot2"
2019-02-09,14593,"ggplot2"
2019-02-10,14459,"ggplot2"
2019-02-11,31001,"ggplot2"
2019-02-12,32069,"ggplot2"
2019-02-13,33311,"ggplot2"
2019-02-14,28451,"ggplot2"
2019-02-15,30772,"ggplot2"
2019-02-16,14831,"ggplot2"
2019-02-17,14540,"ggplot2"
2019-02-18,27657,"ggplot2"
2019-02-19,30305,"ggplot2"
2019-02-20,30607,"ggplot2"
2019-02-21,31876,"ggplot2"
2019-02-22,28136,"ggplot2"
2019-02-23,15212,"ggplot2"
2019-02-24,14168,"ggplot2"
2019-02-25,30194,"ggplot2"
2019-02-26,31933,"ggplot2"
2019-02-27,29916,"ggplot2"
2019-02-28,29208,"ggplot2"
2019-03-01,25385,"ggplot2"
2019-03-02,13344,"ggplot2"
2019-03-03,13459,"ggplot2"
2019-03-04,28582,"ggplot2"
2019-03-05,29721,"ggplot2"
2019-03-06,30397,"ggplot2"
2019-03-07,30513,"ggplot2"
2019-03-08,26021,"ggplot2"
2019-03-09,14352,"ggplot2"
2019-03-10,14313,"ggplot2"
2019-03-11,30667,"ggplot2"
2019-03-12,32065,"ggplot2"
2019-03-13,31370,"ggplot2"
2019-03-14,31379,"ggplot2"
2019-03-15,26856,"ggplot2"
2019-03-16,14636,"ggplot2"
2019-03-17,14732,"ggplot2"
2019-03-18,29650,"ggplot2"
2019-03-19,32202,"ggplot2"
2019-03-20,32097,"ggplot2"
2019-03-21,30278,"ggplot2"
2019-03-22,26906,"ggplot2"
2019-03-23,16989,"ggplot2"
2019-03-24,14687,"ggplot2"
2019-03-25,30909,"ggplot2"
2019-03-26,32849,"ggplot2"
2019-03-27,31927,"ggplot2"
2019-03-28,31303,"ggplot2"
2019-03-29,25712,"ggplot2"
2019-03-30,14178,"ggplot2"
2019-03-31,14353,"ggplot2"
2019-04-01,29170,"ggplot2"
2019-04-02,30819,"ggplot2"
2019-04-03,31342,"ggplot2"
2019-04-04,31295,"ggplot2"
2019-04-05,26908,"ggplot2"
2019-04-06,14608,"ggplot2"
2019-04-07,20784,"ggplot2"
2019-04-08,40686,"ggplot2"
2019-04-09,38956,"ggplot2"
2019-04-10,37101,"ggplot2"
2019-04-11,35232,"ggplot2"
2019-04-12,31177,"ggplot2"
2019-04-13,16601,"ggplot2"
2019-04-14,16713,"ggplot2"
2019-04-15,33177,"ggplot2"
2019-04-16,32762,"ggplot2"
2019-04-17,32585,"ggplot2"
2019-04-18,29258,"ggplot2"
2019-04-19,22829,"ggplot2"
2019-04-20,15283,"ggplot2"
2019-04-21,13779,"ggplot2"
2019-04-22,25061,"ggplot2"
2019-04-23,31446,"ggplot2"
2019-04-24,31365,"ggplot2"
2019-04-25,29973,"ggplot2"
2019-04-26,27867,"ggplot2"
2019-04-27,16977,"ggplot2"
2019-04-28,18428,"ggplot2"
2019-04-29,34501,"ggplot2"
2019-04-30,33817,"ggplot2"
2019-05-01,26892,"ggplot2"
2019-05-02,32869,"ggplot2"
2019-05-03,28609,"ggplot2"
2019-05-04,16175,"ggplot2"
2019-05-05,15915,"ggplot2"
2019-05-06,31439,"ggplot2"
2019-05-07,33712,"ggplot2"
2019-05-08,34193,"ggplot2"
2019-05-09,33518,"ggplot2"
2019-05-10,28125,"ggplot2"
2019-05-11,15181,"ggplot2"
2019-05-12,15583,"ggplot2"
2019-05-13,32444,"ggplot2"
2019-05-14,34228,"ggplot2"
2019-05-15,33027,"ggplot2"
2019-05-16,33147,"ggplot2"
2019-05-17,28676,"ggplot2"
2019-05-18,16011,"ggplot2"
2019-05-19,15568,"ggplot2"
2019-05-20,30760,"ggplot2"
2019-05-21,33950,"ggplot2"
2019-05-22,32006,"ggplot2"
2019-05-23,31381,"ggplot2"
2019-05-24,27280,"ggplot2"
2019-05-25,14754,"ggplot2"
2019-05-26,14502,"ggplot2"
2019-05-27,25715,"ggplot2"
2019-05-28,32328,"ggplot2"
2019-05-29,30383,"ggplot2"
2019-05-30,27141,"ggplot2"
2019-05-31,24547,"ggplot2"
2019-06-01,13877,"ggplot2"
2019-06-02,13451,"ggplot2"
2019-06-03,28970,"ggplot2"
2019-06-04,30347,"ggplot2"
2019-06-05,28045,"ggplot2"
2019-06-06,27946,"ggplot2"
2019-06-07,24233,"ggplot2"
2019-06-08,13305,"ggplot2"
2019-06-09,13234,"ggplot2"
2019-06-10,24948,"ggplot2"
2019-06-11,29315,"ggplot2"
2019-06-12,28299,"ggplot2"
2019-06-13,26924,"ggplot2"
2019-06-14,24557,"ggplot2"
2019-06-15,13436,"ggplot2"
2019-06-16,15794,"ggplot2"
2019-06-17,35839,"ggplot2"
2019-06-18,35040,"ggplot2"
2019-06-19,32134,"ggplot2"
2019-06-20,28947,"ggplot2"
2019-06-21,25088,"ggplot2"
2019-06-22,14380,"ggplot2"
2019-06-23,13094,"ggplot2"
2019-06-24,27053,"ggplot2"
2019-06-25,29572,"ggplot2"
2019-06-26,26916,"ggplot2"
2019-06-27,26575,"ggplot2"
2019-06-28,24998,"ggplot2"
2019-06-29,13264,"ggplot2"
2019-06-30,13395,"ggplot2"
2019-07-01,26877,"ggplot2"
2019-07-02,28288,"ggplot2"
2019-07-03,28162,"ggplot2"
2019-07-04,23002,"ggplot2"
2019-07-05,21848,"ggplot2"
2019-07-06,13798,"ggplot2"
2019-07-07,13102,"ggplot2"
2019-07-08,28888,"ggplot2"
2019-07-09,30150,"ggplot2"
2019-07-10,27429,"ggplot2"
2019-07-11,26864,"ggplot2"
2019-07-12,23810,"ggplot2"
2019-07-13,12774,"ggplot2"
2019-07-14,12441,"ggplot2"
2019-07-15,24892,"ggplot2"
2019-07-16,27896,"ggplot2"
2019-07-17,27623,"ggplot2"
2019-07-18,27986,"ggplot2"
2019-07-19,23997,"ggplot2"
2019-07-20,12421,"ggplot2"
2019-07-21,12377,"ggplot2"
2019-07-22,25243,"ggplot2"
2019-07-23,29220,"ggplot2"
2019-07-24,26962,"ggplot2"
2019-07-25,27336,"ggplot2"
2019-07-26,24481,"ggplot2"
2019-07-27,12891,"ggplot2"
2019-07-28,12741,"ggplot2"
2019-07-29,25327,"ggplot2"
2019-07-30,26901,"ggplot2"
2019-07-31,27130,"ggplot2"
2019-08-01,25366,"ggplot2"
2019-08-02,22690,"ggplot2"
2019-08-03,12069,"ggplot2"
2019-08-04,11686,"ggplot2"
2019-08-05,25623,"ggplot2"
2019-08-06,27992,"ggplot2"
2019-08-07,26586,"ggplot2"
2019-08-08,26194,"ggplot2"
2019-08-09,22061,"ggplot2"
2019-08-10,11743,"ggplot2"
2019-08-11,14718,"ggplot2"
2019-08-12,29697,"ggplot2"
2019-08-13,30201,"ggplot2"
2019-08-14,28992,"ggplot2"
2019-08-15,24520,"ggplot2"
2019-08-16,22943,"ggplot2"
2019-08-17,13326,"ggplot2"
2019-08-18,12838,"ggplot2"
2019-08-19,28192,"ggplot2"
2019-08-20,29415,"ggplot2"
2019-08-21,29177,"ggplot2"
2019-08-22,29221,"ggplot2"
2019-08-23,23477,"ggplot2"
2019-08-24,14473,"ggplot2"
2019-08-25,13280,"ggplot2"
2019-08-26,27804,"ggplot2"
2019-08-27,32871,"ggplot2"
2019-08-28,31730,"ggplot2"
2019-08-29,30069,"ggplot2"
2019-08-30,27377,"ggplot2"
2019-08-31,13531,"ggplot2"
2019-09-01,13103,"ggplot2"
2019-09-02,25096,"ggplot2"
2019-09-03,33153,"ggplot2"
2019-09-04,36386,"ggplot2"
2019-09-05,36379,"ggplot2"
2019-09-06,32544,"ggplot2"
2019-09-07,20167,"ggplot2"
2019-09-08,18635,"ggplot2"
2019-09-09,40180,"ggplot2"
2019-09-10,40430,"ggplot2"
2019-09-11,40541,"ggplot2"
2019-09-12,37807,"ggplot2"
2019-09-13,31932,"ggplot2"
2019-09-14,20228,"ggplot2"
2019-09-15,21339,"ggplot2"
2019-09-16,41397,"ggplot2"
2019-09-17,44993,"ggplot2"
2019-09-18,43846,"ggplot2"
2019-09-19,42844,"ggplot2"
2019-09-20,35623,"ggplot2"
2019-09-21,21872,"ggplot2"
2019-09-22,21815,"ggplot2"
2019-09-23,41411,"ggplot2"
2019-09-24,43710,"ggplot2"
2019-09-25,43067,"ggplot2"
2019-09-26,40469,"ggplot2"
2019-09-27,36776,"ggplot2"
2019-09-28,21055,"ggplot2"
2019-09-29,21450,"ggplot2"
2019-09-30,40492,"ggplot2"
2019-10-01,42182,"ggplot2"
2019-10-02,39292,"ggplot2"
2019-10-03,38139,"ggplot2"
2019-10-04,34742,"ggplot2"
2019-10-05,21580,"ggplot2"
2019-10-06,20301,"ggplot2"
2019-10-07,39840,"ggplot2"
2019-10-08,41505,"ggplot2"
2019-10-09,41291,"ggplot2"
2019-10-10,40191,"ggplot2"
2019-10-11,34916,"ggplot2"
2019-10-12,22149,"ggplot2"
2019-10-13,21523,"ggplot2"
2019-10-14,38852,"ggplot2"
2019-10-15,41294,"ggplot2"
2019-10-16,39713,"ggplot2"
2019-10-17,38513,"ggplot2"
2019-10-18,32965,"ggplot2"
2019-10-19,20829,"ggplot2"
2019-10-20,20256,"ggplot2"
2019-10-21,39235,"ggplot2"
2019-10-22,43015,"ggplot2"
2019-10-23,40284,"ggplot2"
2019-10-24,39548,"ggplot2"
2019-10-25,33127,"ggplot2"
2019-10-26,19435,"ggplot2"
2019-10-27,19891,"ggplot2"
2019-10-28,37834,"ggplot2"
2019-10-29,40898,"ggplot2"
2019-10-30,38987,"ggplot2"
2019-10-31,36279,"ggplot2"
2019-11-01,28541,"ggplot2"
2019-11-02,18041,"ggplot2"
2019-11-03,19122,"ggplot2"
2019-11-04,37548,"ggplot2"
2019-11-05,39987,"ggplot2"
2019-11-06,37668,"ggplot2"
2019-11-07,35660,"ggplot2"
2019-11-08,31914,"ggplot2"
2019-11-09,20246,"ggplot2"
2019-11-10,19758,"ggplot2"
2019-11-11,34894,"ggplot2"
2019-11-12,39433,"ggplot2"
2019-11-13,38372,"ggplot2"
2019-11-14,36852,"ggplot2"
2019-11-15,32828,"ggplot2"
2019-11-16,20420,"ggplot2"
2019-11-17,20686,"ggplot2"
2019-11-18,38284,"ggplot2"
2019-11-19,39056,"ggplot2"
2019-11-20,36511,"ggplot2"
2019-11-21,42664,"ggplot2"
2019-11-22,38071,"ggplot2"
2019-11-23,21411,"ggplot2"
2019-11-24,21592,"ggplot2"
2019-11-25,40979,"ggplot2"
2019-11-26,43498,"ggplot2"
2019-11-27,39898,"ggplot2"
2019-11-28,34826,"ggplot2"
2019-11-29,29254,"ggplot2"
2019-11-30,20548,"ggplot2"
2019-12-01,22036,"ggplot2"
2019-12-02,42975,"ggplot2"
2019-12-03,43706,"ggplot2"
2019-12-04,42529,"ggplot2"
2019-12-05,40421,"ggplot2"
2019-12-06,44507,"ggplot2"
2019-12-07,20282,"ggplot2"
2019-12-08,20346,"ggplot2"
2019-12-09,39640,"ggplot2"
2019-12-10,41507,"ggplot2"
2019-12-11,39932,"ggplot2"
2019-12-12,37719,"ggplot2"
2019-12-13,32123,"ggplot2"
2019-12-14,20592,"ggplot2"
2019-12-15,20416,"ggplot2"
2019-12-16,35650,"ggplot2"
2019-12-17,36712,"ggplot2"
2019-12-18,34181,"ggplot2"
2019-12-19,32114,"ggplot2"
2019-12-20,27622,"ggplot2"
2019-12-21,17213,"ggplot2"
2019-12-22,15471,"ggplot2"
2019-12-23,22060,"ggplot2"
2019-12-24,18065,"ggplot2"
2019-12-25,13758,"ggplot2"
2019-12-26,17682,"ggplot2"
2019-12-27,18957,"ggplot2"
2019-12-28,15572,"ggplot2"
2019-12-29,15442,"ggplot2"
2019-12-30,22328,"ggplot2"
2019-12-31,17464,"ggplot2"
2020-01-01,12905,"ggplot2"
2020-01-02,23817,"ggplot2"
2020-01-03,25589,"ggplot2"
2020-01-04,18100,"ggplot2"
2020-01-05,17387,"ggplot2"
2020-01-06,32192,"ggplot2"
2020-01-07,37478,"ggplot2"
2020-01-08,37390,"ggplot2"
2020-01-09,37363,"ggplot2"
2020-01-10,34969,"ggplot2"
2020-01-11,20575,"ggplot2"
2020-01-12,23692,"ggplot2"
2020-01-13,41793,"ggplot2"
2020-01-14,42412,"ggplot2"
2020-01-15,40575,"ggplot2"
2020-01-16,40150,"ggplot2"
2020-01-17,34442,"ggplot2"
2020-01-18,19643,"ggplot2"
2020-01-19,19089,"ggplot2"
2020-01-20,34508,"ggplot2"
2020-01-21,41155,"ggplot2"
2020-01-22,41689,"ggplot2"
2020-01-23,40107,"ggplot2"
2020-01-24,33951,"ggplot2"
2020-01-25,20226,"ggplot2"
2020-01-26,20260,"ggplot2"
2020-01-27,37986,"ggplot2"
2020-01-28,41526,"ggplot2"
2020-01-29,42271,"ggplot2"
2020-01-30,40697,"ggplot2"
2020-01-31,36142,"ggplot2"
2020-02-01,20125,"ggplot2"
2020-02-02,19597,"ggplot2"
2020-02-03,39741,"ggplot2"
2020-02-04,42483,"ggplot2"
2020-02-05,42100,"ggplot2"
2020-02-06,42561,"ggplot2"
2020-02-07,40696,"ggplot2"
2020-02-08,24952,"ggplot2"
2020-02-09,24270,"ggplot2"
2020-02-10,42275,"ggplot2"
2020-02-11,45186,"ggplot2"
2020-02-12,46417,"ggplot2"
2020-02-13,42489,"ggplot2"
2020-02-14,34998,"ggplot2"
2020-02-15,19640,"ggplot2"
2020-02-16,19871,"ggplot2"
2020-02-17,40189,"ggplot2"
2020-02-18,45692,"ggplot2"
2020-02-19,46116,"ggplot2"
2020-02-20,44429,"ggplot2"
2020-02-21,39446,"ggplot2"
2020-02-22,24457,"ggplot2"
2020-02-23,24404,"ggplot2"
2020-02-24,39287,"ggplot2"
2020-02-25,42860,"ggplot2"
2020-02-26,44631,"ggplot2"
2020-02-27,42154,"ggplot2"
2020-02-28,34426,"ggplot2"
2020-02-29,5554,"ggplot2"
2020-03-01,19205,"ggplot2"
2020-03-02,42042,"ggplot2"
2020-03-03,50320,"ggplot2"
2020-03-04,51059,"ggplot2"
2020-03-05,54743,"ggplot2"
2020-03-06,60530,"ggplot2"
2020-03-07,40101,"ggplot2"
2020-03-08,41954,"ggplot2"
2020-03-09,67698,"ggplot2"
2020-03-10,68219,"ggplot2"
2020-03-11,65103,"ggplot2"
2020-03-12,60773,"ggplot2"
2020-03-13,53728,"ggplot2"
2020-03-14,43836,"ggplot2"
2020-03-15,45254,"ggplot2"
2020-03-16,61202,"ggplot2"
2020-03-17,64476,"ggplot2"
2020-03-18,69799,"ggplot2"
2020-03-19,66570,"ggplot2"
2020-03-20,60288,"ggplot2"
2020-03-21,50806,"ggplot2"
2020-03-22,52172,"ggplot2"
2020-03-23,63825,"ggplot2"
2020-03-24,64757,"ggplot2"
2020-03-25,63129,"ggplot2"
2020-03-26,64756,"ggplot2"
2020-03-27,63344,"ggplot2"
2020-03-28,50714,"ggplot2"
2020-03-29,52736,"ggplot2"
2020-03-30,63720,"ggplot2"
2020-03-31,66205,"ggplot2"
2020-04-01,65428,"ggplot2"
2020-04-02,64425,"ggplot2"
2020-04-03,60720,"ggplot2"
2020-04-04,50522,"ggplot2"
2020-04-05,50101,"ggplot2"
2020-04-06,62816,"ggplot2"
2020-04-07,65036,"ggplot2"
2020-04-08,65465,"ggplot2"
2020-04-09,62851,"ggplot2"
2020-04-10,57150,"ggplot2"
2020-04-11,49770,"ggplot2"
2020-04-12,49406,"ggplot2"
2020-04-13,62328,"ggplot2"
2020-04-14,62943,"ggplot2"
2020-04-15,61322,"ggplot2"
2020-04-16,60828,"ggplot2"
2020-04-17,57652,"ggplot2"
2020-04-18,52350,"ggplot2"
2020-04-19,48923,"ggplot2"
2020-04-20,62666,"ggplot2"
2020-04-21,63808,"ggplot2"
2020-04-22,63820,"ggplot2"
2020-04-23,64844,"ggplot2"
2020-04-24,62936,"ggplot2"
2020-04-25,49891,"ggplot2"
2020-04-26,50628,"ggplot2"
2020-04-27,63519,"ggplot2"
2020-04-28,65548,"ggplot2"
2020-04-29,67384,"ggplot2"
2020-04-30,63632,"ggplot2"
2020-05-01,56357,"ggplot2"
2020-05-02,51219,"ggplot2"
2020-05-03,52507,"ggplot2"
2020-05-04,60911,"ggplot2"
2020-05-05,61734,"ggplot2"
2020-05-06,63293,"ggplot2"
2020-05-07,61673,"ggplot2"
2020-05-08,59170,"ggplot2"
2020-05-09,49081,"ggplot2"
2020-05-10,45990,"ggplot2"
2020-05-11,60420,"ggplot2"
2020-05-12,63852,"ggplot2"
2020-05-13,62103,"ggplot2"
2020-05-14,60082,"ggplot2"
2020-05-15,57881,"ggplot2"
2020-05-16,44388,"ggplot2"
2020-05-17,49915,"ggplot2"
2020-05-18,60331,"ggplot2"
2020-05-19,64693,"ggplot2"
2020-05-20,56085,"ggplot2"
2020-05-21,49549,"ggplot2"
2020-05-22,46647,"ggplot2"
2020-05-23,42143,"ggplot2"
2020-05-24,41904,"ggplot2"
2020-05-25,47728,"ggplot2"
2020-05-26,52889,"ggplot2"
2020-05-27,53452,"ggplot2"
2020-05-28,52519,"ggplot2"
2020-05-29,66423,"ggplot2"
2020-05-30,46193,"ggplot2"
2020-05-31,47186,"ggplot2"
2020-06-01,59302,"ggplot2"
2020-06-02,64501,"ggplot2"
2020-06-03,64499,"ggplot2"
2020-06-04,60737,"ggplot2"
2020-06-05,58024,"ggplot2"
2020-06-06,46792,"ggplot2"
2020-06-07,46655,"ggplot2"
2020-06-08,64781,"ggplot2"
2020-06-09,61570,"ggplot2"
2020-06-10,60611,"ggplot2"
2020-06-11,60719,"ggplot2"
